gene_id,BonitaEye1,BonitaEye2,BonitaEye3,BonitaEye4,CuevaEye1,CuevaEye2,CuevaEye3,CuevaEye4,LunaEye1,LunaEye2,LunaEye3,LunaEye4,PSOEye1,PSOEye2,PSOEye3,PSOEye4
gene24061,31,0,0,21,12,19,0,0,30,0,4,0,31,9,0,0
gene24062,8,3,8,18,0,0,0,0,11,0,6,0,0,20,0,0
gene24063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11191,84,6,8,22,65,343,0,11,246,19,53,19,238,56,3,19
gene11192,33,0,0,0,0,73,0,9,63,0,65,15,13,7,0,0
gene11193,16,0,16,0,0,49,0,15,61,1,34,9,63,37,8,0
gene11194,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,0
gene11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11196,0,0,0,0,31,14,0,4,22,0,29,6,14,26,0,0
gene11197,5,0,8,0,0,4,0,3,5,0,0,0,40,30,15,0
gene11198,4,0,0,0,0,50,0,3,22,0,23,39,0,2,0,0
gene11199,0,0,0,8,0,0,0,0,0,0,0,5,4,11,0,0
gene11446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11444,3,6,5,0,0,0,0,0,19,0,0,3,17,22,6,0
gene11445,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0
gene11442,3,3,0,0,0,0,0,0,45,0,10,0,16,10,0,0
gene11443,0,0,0,0,8,6,0,0,6,0,4,0,5,7,0,0
gene11440,38,0,14,0,46,46,14,11,17,0,43,19,72,131,0,0
gene11441,0,0,0,0,0,27,0,5,12,0,8,0,5,7,14,0
gene11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11449,10,6,8,19,22,74,16,14,90,0,47,45,23,21,8,0
gene19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23715,77,0,0,0,0,149,4,5,97,0,83,7,21,50,10,0
gene25339,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0
gene25338,300,26,77,125,39,879,63,9,597,13,176,450,1253,315,57,29
gene25337,9,0,4,0,0,46,0,0,52,0,40,6,109,68,0,0
gene25336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25335,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
gene25334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25333,19,0,3,0,0,0,0,0,2,0,0,0,31,29,0,3
gene25332,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
gene25331,13,2,0,0,0,33,0,4,39,0,41,21,35,11,0,0
gene25330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene23714,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gene5152,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0
gene5153,3,0,3,0,14,11,0,14,19,0,11,0,0,6,0,0
gene5150,74,0,0,3,25,81,14,3,117,0,42,5,103,80,0,4
gene5151,49,0,12,0,0,387,16,13,224,0,90,57,31,28,0,0
gene5156,3,0,0,0,25,9,0,0,9,0,14,3,0,10,0,0
gene5157,0,0,0,14,0,44,0,0,75,0,43,13,9,3,0,0
gene5154,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
gene5155,0,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0
gene5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10719,17,0,0,0,4,53,0,0,76,6,10,13,32,27,5,0
gene10718,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
gene10711,54,0,0,0,26,226,0,0,91,11,74,23,241,80,14,6
gene10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10713,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
gene10712,6,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0
gene10715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10714,69,3,3,0,15,105,27,0,88,14,157,18,30,55,7,0
gene10717,34,0,13,0,71,23,0,0,54,0,75,11,87,69,12,0
gene10716,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
gene19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3879,13,0,7,0,0,56,0,0,17,0,20,26,55,32,6,0
gene3878,10,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0
gene9819,13,0,0,35,22,82,0,0,42,0,47,0,61,21,0,0
gene9818,0,0,0,0,12,0,0,0,0,0,0,0,0,6,3,0
gene9817,10,0,3,0,0,83,14,0,41,6,66,0,10,4,11,0
gene3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3871,0,3,0,0,0,12,0,0,26,0,8,0,107,4,0,0
gene9814,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0
gene9813,3,0,0,0,0,76,0,3,7,0,6,8,0,11,0,0
gene9812,24,0,0,0,30,28,0,0,45,0,65,0,40,6,0,0
gene9811,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene9810,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene18401,21,0,0,0,0,0,17,0,15,3,17,0,19,28,0,0
gene18400,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0
gene18403,14,0,11,0,0,25,0,0,80,0,15,0,50,50,19,0
gene5844,14,3,0,0,22,10,2,0,13,0,11,0,18,11,0,11
gene5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5847,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0
gene5840,56,0,8,0,0,100,0,0,40,0,45,27,42,69,0,0
gene5841,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
gene5842,3,0,0,0,0,27,0,0,8,0,8,7,15,3,0,0
gene5843,15,0,11,0,0,39,0,0,50,0,51,3,44,13,0,9
gene13457,2,0,6,0,0,14,21,0,17,0,13,10,0,17,3,9
